date,actual_return,actual_vol,garch_1d,gjr_1d,egarch_1d,har_1d,ms_1d
2019-07-26,0.007361,0.7361000000000001,0.6583420820116872,0.6572658782687167,1.988254303388466,1.1126852310514417,0.9779518751360138
2019-07-29,-0.001617,0.16169999999999998,0.6788963674359068,0.6633316431752256,1.9837119164287258,1.1558878533837096,0.9779518751360138
2019-07-30,-0.002582,0.2582,0.6610412510443898,0.6465884621007193,1.9730623889006438,1.0735326741184918,0.9779518751360138
2019-07-31,-0.010945,1.0945,0.6480078916993262,0.6357250154259261,1.9699673273601657,1.068608843543792,0.9779518751360138
2019-08-01,-0.00904,0.9039999999999999,0.7150460617523547,0.7423392294470719,2.0306059393311613,1.2670049431632064,0.9779518751360138
2019-08-02,-0.007309,0.7309,0.7443624791852457,0.7934809933918273,2.0745911165846223,1.2274825489594547,0.9779518751360138
2019-08-05,-0.03023,3.023,0.7515858930054682,0.8127184279976298,2.103914410240944,1.18814664835617,0.9779518751360138
2019-08-06,0.012933,1.2933,1.1623559279725328,1.3783728225289953,2.3138132992883405,2.248441481604536,0.9779518751360138
2019-08-07,0.000767,0.0767,1.1624821853433185,1.3531773755403769,2.3124352864429003,1.5984928774317386,0.9779518751360138
2019-08-08,0.018588,1.8588,1.0983845025571826,1.2915117006636365,2.280906877821846,1.377681539979396,0.9779518751360138
2019-08-09,-0.006639,0.6639,1.1757787458122315,1.3156365368294747,2.2948411995137477,1.8160174584237896,0.9779518751360138
2019-08-12,-0.012394,1.2394,1.1275911478168252,1.2803900932409962,2.3116262240709227,1.496550388326434,0.9779518751360138
2019-08-13,0.015018,1.5018,1.1274894840782201,1.3082664701270654,2.371707997374543,1.4770681039139664,0.9779518751360138
2019-08-14,-0.02973,2.973,1.1556712990563367,1.3027812794498297,2.373525144112389,1.5776176707301421,0.9779518751360138
2019-08-15,0.002461,0.2461,1.4053552542756909,1.6708560280422797,2.568279903528971,2.326240849525259,0.9779518751360138
2019-08-16,0.014323,1.4323000000000001,1.3236606797656185,1.5926783195256107,2.531910831486129,1.4610981047828377,0.9779518751360138
2019-08-19,0.012033,1.2033,1.3163448668137343,1.5583348586315282,2.526274964223825,1.71595246338586,0.9779518751360138
2019-08-20,-0.007946,0.7946,1.2893101279531058,1.5147629088721535,2.5151375882919025,1.6556446356933,0.9779518751360138
2019-08-21,0.008213,0.8213,1.3405966049357618,1.474790487010926,2.533962177596307,1.536360491356114,0.9779518751360138
2019-08-22,-0.000506,0.050600000000000006,1.1899336064948602,1.4211366312064766,2.5130578318875196,1.3753543909480204,0.9779518751360138
2019-08-23,-0.026289,2.6289,1.1219549823722115,1.3561627376803853,2.4763563780541116,1.28386044810174,0.9779518751360138
2019-08-26,0.010923,1.0923,1.3277192682315457,1.6276442121976344,2.639214446284297,2.1035193087062454,0.9779518751360138
2019-08-27,-0.003208,0.3208,1.2931828293530165,1.5741905589606402,2.62118398071985,1.554784161676469,0.9779518751360138
2019-08-28,0.006524,0.6524,1.221937633973117,1.5054904534494016,2.6005986669302135,1.414101681280381,0.9779518751360138
2019-08-29,0.012607,1.2607,1.170496578912179,1.4447230902517425,2.573087165134515,1.4497218594958137,0.9779518751360138
2019-08-30,0.000643,0.0643,1.170901926928731,1.4130605736990152,2.5616709620765636,1.61846756090445,0.9779518751360138
2019-09-03,-0.006923,0.6923,1.1074663215251492,1.3487736126196928,2.5210692807667754,1.279941383384411,0.9779518751360138
2019-09-04,0.010784,1.0784,1.0708807034595904,1.3140042758256756,2.531958333605833,1.3260244559584864,0.9779518751360138
2019-09-05,0.012926,1.2926,1.0685942313621348,1.2831568937700255,2.517505769255567,1.4378851675290345,0.9779518751360138
2019-09-06,0.00091,0.091,1.0887941409304807,1.2670003046299154,2.5089052686267546,1.4984331224982983,0.9779518751360138
2019-09-09,-9.4e-05,0.009399999999999999,1.034613260377524,1.2113355794979326,2.4708546492714887,1.245755416725129,0.9779518751360138
2019-09-10,0.000322,0.0322,0.9853566279656053,1.1587496064655967,2.432615080837509,1.2444831944224881,0.9779518751360138
2019-09-11,0.007204,0.7204,0.9411257609158296,1.1092785254413087,2.3958228499389134,1.2189482500089988,0.9779518751360138
2019-09-12,0.002875,0.2875,0.8661113080378917,1.0775368637338891,2.37733125543738,1.2764237163653769,0.9779518751360138
2019-09-13,-0.000725,0.0725,0.8937849366101716,1.035338265919313,2.3487665651403598,1.169068630791195,0.9779518751360138
2019-09-16,-0.003141,0.3141,0.8592273337802409,0.9937799377847063,2.319465072300986,1.1475837697527793,0.9779518751360138
2019-09-17,0.002578,0.2578,0.833212247638292,0.9615608931202727,2.3091326784764123,1.1261229638454229,0.9779518751360138
2019-09-18,0.000343,0.0343,0.8078770120005,0.9263175395480991,2.2821856972963115,1.1228838036502262,0.9779518751360138
2019-09-19,2e-05,0.002,0.7805428479189902,0.8912961053478391,2.2506420073071984,1.0892416930139976,0.9779518751360138
2019-09-20,-0.004908,0.4908,0.7554310508324285,0.8582446751963365,2.2193643801990386,1.0800919823792787,0.9779518751360138
2019-09-23,-9.7e-05,0.0097,0.7460006335438801,0.8478735259986772,2.2256992746604585,1.1230047072920042,0.9779518751360138
2019-09-24,-0.008452,0.8452,0.7206999491507828,0.8179065670925227,2.1959253746199043,1.0789831328153374,0.9779518751360138
2019-09-25,0.00614,0.614,0.7426933366260384,0.8512951554526628,2.229878270197772,1.208383586532025,0.9779518751360138
2019-09-26,-0.002432,0.24320000000000003,0.739095467073741,0.8349623725609467,2.2144388781206907,1.1398773647634206,0.9779518751360138
2019-09-27,-0.005331,0.5331,0.7141011647877865,0.8110788635425397,2.2023929280368506,1.0864077478552885,0.9779518751360138
2019-09-30,0.005035,0.5035000000000001,0.7054914133457211,0.8088341700102747,2.212486090545554,1.1240376159186134,0.9779518751360138
2019-10-01,-0.012334,1.2334,0.6957910021245785,0.7913587587454199,2.194890584256584,1.125257899550143,0.9779518751360138
2019-10-02,-0.018065,1.8065000000000002,0.7696583789960946,0.8944202244955414,2.2586431204558983,1.32576632967503,0.9779518751360138
2019-10-03,0.00794,0.7939999999999999,0.9192246482015453,1.0962462947616518,2.3647317307118696,1.6041179990885959,0.9779518751360138
2019-10-04,0.014117,1.4117,0.9067723763205962,1.0686069419130564,2.3491424590859977,1.299011670540338,0.9779518751360138
2019-10-07,-0.004488,0.4488,0.9606060526660468,1.082208395643828,2.349492633231328,1.5083481732676973,0.9779518751360138
2019-10-08,-0.015683,1.5682999999999998,0.9214196270926447,1.051235133576281,2.3482041691733793,1.2768235674908262,0.9779518751360138
2019-10-09,0.009063,0.9063,0.9927726540260408,1.167722978788337,2.4323964707056915,1.5815937622221454,0.9779518751360138
2019-10-10,0.006395,0.6395,0.9841800580993734,1.1362405429349158,2.4171841339806024,1.3378203049737283,0.9779518751360138
2019-10-11,0.01088,1.088,0.9557346317540485,1.0978580886190554,2.3959068563596184,1.2791430934418557,0.9779518751360138
2019-10-14,-0.001388,0.13879999999999998,0.965305131735675,1.0848437839577123,2.386542353885009,1.3658257103305678,0.9779518751360138
2019-10-15,0.009906,0.9906,0.9171573867844192,1.040804192522637,2.360837261405263,1.202642551592118,0.9779518751360138
2019-10-16,-0.002002,0.2002,0.9244679170421332,1.0260004546929953,2.3502705677870854,1.3054198015198024,0.9779518751360138
2019-10-17,0.002759,0.27590000000000003,0.8802126716136409,0.9871257668253969,2.3303941047402024,1.1520565001335656,0.9779518751360138
2019-10-18,-0.003927,0.3927,0.843862083696313,0.9493189125050193,2.3031471894113817,1.1489015111400978,0.9779518751360138
2019-10-21,0.006848,0.6848,0.8130267381294796,0.9241254884898296,2.2992610900040797,1.1344891254216587,0.9779518751360138
2019-10-22,-0.003575,0.3575,0.8033335946413691,0.9044992080596075,2.2832241068605095,1.1953637080821886,0.9779518751360138
2019-10-23,0.002843,0.2843,0.7750163541970997,0.8804940327910004,2.2773804635797243,1.1212287936010206,0.9779518751360138
2019-10-24,0.001919,0.1919,0.7526622681297587,0.8460315276144502,2.2521205330432927,1.1153309834304792,0.9779518751360138
2019-10-25,0.004064,0.4064,0.7276939294036942,0.8150051473874952,2.225472893249979,1.104277957898282,0.9779518751360138
2019-10-28,0.005566,0.5566,0.7140269208911357,0.7908179692291996,2.2050085237928836,1.1237818696704447,0.9779518751360138
2019-10-29,-0.000833,0.0833,0.7093500437204406,0.775331442951246,2.1889712603225626,1.1430084535995348,0.9779518751360138
2019-10-30,0.003248,0.3248,0.6869058673960606,0.7483896311731096,2.165869777187518,1.0910733621988946,0.9779518751360138
2019-10-31,-0.003027,0.3027,0.6721209795009574,0.7275433665621541,2.1453889851502277,1.1067681216496978,0.9779518751360138
2019-11-01,0.009616,0.9616,0.63155230846881,0.712827484888844,2.1400790661864333,1.0995788196850647,0.9779518751360138
2019-11-04,0.003697,0.36970000000000003,0.7031090755966297,0.7298265533930012,2.136274965777035,1.2340272542776354,0.9779518751360138
2019-11-05,-0.001186,0.1186,0.6872945727870671,0.7120658588663497,2.1178817911906163,1.1098195315005048,0.9779518751360138
2019-11-06,0.000702,0.0702,0.6645453488831354,0.6911043216556674,2.099744105246243,1.081399307332865,0.9779518751360138
2019-11-07,0.002726,0.2726,0.6472182726594505,0.6680654773915798,2.0751180410381793,1.0762096616830756,0.9779518751360138
2019-11-08,0.002557,0.2557,0.6325321729852325,0.652166971238806,2.056301431922867,1.0759273464319048,0.9779518751360138
2019-11-11,-0.001964,0.1964,0.6192788837361825,0.6365595857135136,2.037658499469058,1.0466027250585583,0.9779518751360138
2019-11-12,0.001563,0.1563,0.6089997149478481,0.6212489940007597,2.0278702652379113,1.037498794167974,0.9779518751360138
2019-11-13,0.000711,0.07110000000000001,0.593377536313971,0.606303018136085,2.007682411094122,1.0297972053273403,0.9779518751360138
2019-11-14,0.000837,0.0837,0.5778293476231983,0.5911188335135753,1.9860136050626225,1.0264339939811036,0.9779518751360138
2019-11-15,0.007666,0.7666000000000001,0.5640918922008107,0.5769297612230561,1.9653420755820556,1.0200334705782943,0.9779518751360138
