date,return_pct,garch_vol,egarch_vol,gjr_vol,har_vol,ms_vol,ms_state
2018-03-12,-0.1275,1.0983398872624375,2.3236783836409427,1.276235085188279,1.6333050640648854,0.9779518751360138,0
2018-03-13,-0.6384,1.0461088276979422,2.299318626347903,1.2244529288518051,1.2492850024313908,0.9779518751360138,0
2018-03-14,-0.5740999999999999,1.0149706911231187,2.314036284308968,1.198968232461215,1.2552510513439135,0.9779518751360138,0
2018-03-15,-0.0782,0.9832507532585004,2.323395554010288,1.1709080921151906,1.2447158972633072,0.9779518751360138,0
2018-03-16,0.1702,0.9394028697868246,2.2953896712974697,1.1251177824288152,1.185552732146487,0.9779518751360138,0
2018-03-19,-1.4305999999999999,0.9001381945315693,2.2667508432220083,1.0826586769977713,1.1120955775022217,0.9779518751360138,0
2018-03-20,0.14809999999999998,0.9614171292422871,2.3432150927633817,1.1715681059014413,1.4378795703396026,0.9779518751360138,0
2018-03-21,-0.1846,0.9200433016981973,2.3123926046240575,1.1259402147821724,1.1495860013500514,0.9779518751360138,0
2018-03-22,-2.5485,0.8826083265245397,2.292661967950403,1.084826594213165,1.1438506269176933,0.9779518751360138,0
2018-03-23,-2.119,1.1351343974749644,2.4564021144408974,1.4140558288609768,2.0051198201603815,0.9779518751360138,0
2018-03-26,2.6795,1.249280928598128,2.579591953318582,1.5682256677522266,1.90483556479293,0.9779518751360138,0
2018-03-27,-1.7427000000000001,1.427319472683402,2.6034982833673386,1.6356321383709749,2.224732125313068,0.9779518751360138,0
2018-03-28,-0.2921,1.4464006409017853,2.6915863318132036,1.692351739455953,1.919758351199442,0.9779518751360138,0
2018-03-29,1.3676000000000001,1.3712868294841065,2.6662594828842074,1.6188591084496555,1.6256232108640671,0.9779518751360138,0
2018-04-02,-2.2591,1.3606019151326718,2.6540728912032416,1.581760039918873,1.7298213925142674,0.9779518751360138,0
2018-04-03,1.2536,1.4526732993553377,2.780473797954944,1.731292477159917,2.049217084107977,0.9779518751360138,0
2018-04-04,1.15,1.4238403553398937,2.761156332905979,1.6801897992483625,1.6199731056100901,0.9779518751360138,0
2018-04-05,0.6839,1.3900912752686483,2.7400003335079313,1.6282489649691811,1.5636347979627467,0.9779518751360138,0
2018-04-06,-2.2164,1.3317081403963291,2.708101997791834,1.5637292226935173,1.4701574836050728,0.9779518751360138,0
2018-04-09,0.3331,1.4229985089988981,2.828975717361971,1.7086763692080158,1.9869492590904276,0.9779518751360138,0
2018-04-10,1.6589,1.350388867581464,2.785059493405806,1.6326008343730813,1.4032046123783943,0.9779518751360138,0
2018-04-11,-0.5541,1.370688826747405,2.775647603249872,1.6109235224339162,1.7290730726027745,0.9779518751360138,0
2018-04-12,0.8217,1.3084812898960856,2.7666792269654255,1.552308473078914,1.4305332701828366,0.9779518751360138,0
2018-04-13,-0.28909999999999997,1.2640309279059774,2.7371820783686474,1.496769052328419,1.4813239052617764,0.9779518751360138,0
2018-04-16,0.8076,1.2020709465018544,2.7099251570356597,1.4349556008399997,1.3016472324712254,0.9779518751360138,0
2018-04-17,1.0605,1.166400451741155,2.6822129000270536,1.3868783619765142,1.3888884580123777,0.9779518751360138,0
2018-04-18,0.08310000000000001,1.1522564123637644,2.6618012554136734,1.3526561844761498,1.417008868285587,0.9779518751360138,0
2018-04-19,-0.5743,1.0956187954912147,2.6180052121217776,1.2954674527892243,1.2643069692523252,0.9779518751360138,0
2018-04-20,-0.8573000000000001,1.0567402456943336,2.6164697688892065,1.2600388503087372,1.2936777565529989,0.9779518751360138,0
2018-04-23,0.0056,1.0385981405767106,2.636290434818816,1.250173460377963,1.36441030610297,0.9779518751360138,0
2018-04-24,-1.3471,0.9901963651767438,2.591527876501334,1.1990633432412368,1.250966692562196,0.9779518751360138,0
2018-04-25,0.1835,1.026556035574562,2.6495704378231624,1.25663968382713,1.481432915997211,0.9779518751360138,0
2018-04-26,1.038,0.9805870658090463,2.608695181272674,1.2059684933890342,1.2362574325357967,0.9779518751360138,0
2018-04-27,0.11130000000000001,0.9860102977285484,2.5904454256506373,1.1851925383316833,1.3702142898466647,0.9779518751360138,0
2018-04-30,-0.8220999999999999,0.9422397471038216,2.5499571584366,1.1384494655452086,1.1962929405459182,0.9779518751360138,0
2018-05-01,0.2546,0.9337645860185335,2.5695840072642566,1.1367453325239287,1.3075864539677673,0.9779518751360138,0
2018-05-02,-0.7232,0.8967192006104383,2.5333825114078192,1.0945185846244119,1.1716980311069913,0.9779518751360138,0
2018-05-03,-0.22560000000000002,0.8858549599392912,2.546152891013425,1.0874314226902706,1.2315846977776232,0.9779518751360138,0
2018-05-04,1.273,0.8521193642841636,2.5212287305767704,1.049996402909815,1.129052153534105,0.9779518751360138,0
2018-05-07,0.3452,0.9014998902076046,2.512010518407277,1.0585771809773616,1.3869388263366196,0.9779518751360138,0
2018-05-08,-0.026600000000000002,0.8699106905253252,2.480118739825036,1.0231263715945176,1.166719562748478,0.9779518751360138,0
2018-05-09,0.9636,0.8348860872814121,2.4428218864026183,0.9865690954017005,1.1255270277074645,0.9779518751360138,0
2018-05-10,0.9327,0.8521497248755481,2.4287130931169774,0.981228274244245,1.2743834889074797,0.9779518751360138,0
2018-05-11,0.1706,0.8640873824109037,2.4143358391040115,0.9745945298089294,1.2782279252543343,0.9779518751360138,0
2018-05-14,0.0883,0.8310494459416827,2.3815974423061848,0.9421825810080134,1.1141423609664969,0.9779518751360138,0
2018-05-15,-0.6866,0.7996547525453609,2.347972294319815,0.91132635994698,1.104762271712788,0.9779518751360138,0
2018-05-16,0.4052,0.7969889889014514,2.3646308610306286,0.9190068584486049,1.1894909579311648,0.9779518751360138,0
2018-05-17,-0.0856,0.7774234185553089,2.3394190505596804,0.8950297057990865,1.1209891946847659,0.9779518751360138,0
2018-05-18,-0.2636,0.7506304910877228,2.3114106836494934,0.8678173159204087,1.0671393732310697,0.9779518751360138,0
2018-05-21,0.736,0.7299765536353777,2.2975957661452413,0.8477233071025917,1.0786983968654074,0.9779518751360138,0
2018-05-22,-0.3141,0.7399461015967566,2.282893092885102,0.8428426848702206,1.1674831035608182,0.9779518751360138,0
2018-05-23,0.3243,0.7220872441959417,2.2738239797250768,0.8272051452149586,1.0859213096721145,0.9779518751360138,0
2018-05-24,-0.20249999999999999,0.7063920874290631,2.2497261149739307,0.8082465298520454,1.0858243767294966,0.9779518751360138,0
2018-05-25,-0.23600000000000002,0.6881825142420525,2.2334607981997228,0.790435189810568,1.0681016360346989,0.9779518751360138,0
2018-05-29,-1.1632,0.6727000620782222,2.2202401378367562,0.7753819426170335,1.0702221345589897,0.9779518751360138,0
2018-05-30,1.2616,0.7404181103377878,2.277697981464315,0.8727146964602414,1.284865751002804,0.9779518751360138,0
2018-05-31,-0.6903,0.8083949219875437,2.2767715671671405,0.9011529434289746,1.3563779428315694,0.9779518751360138,0
2018-06-01,1.0791,0.8049951037764371,2.2961915486626028,0.9103250210119553,1.2123350329426268,0.9779518751360138,0
2018-06-04,0.447,0.8389096633252179,2.290075626731248,0.9202176887384627,1.3375124575868444,0.9779518751360138,0
2018-06-05,0.0702,0.8172615749829708,2.268462007541925,0.8973403934824428,1.206949679274161,0.9779518751360138,0
2018-06-06,0.8531000000000001,0.7868806181566972,2.2382691321483303,0.8695425191285848,1.1433167308755698,0.9779518751360138,0
2018-06-07,-0.0714,0.7999499599587034,2.2284951676954323,0.8690634364015204,1.2245049635260774,0.9779518751360138,0
2018-06-08,0.3121,0.7710650275672857,2.2032028809555193,0.8435452280795622,1.103199079767564,0.9779518751360138,0
2018-06-11,0.10679999999999999,0.7501387682029124,2.181176748936252,0.8230229570364385,1.089174059367923,0.9779518751360138,0
2018-06-12,0.1742,0.7260173982915646,2.1548056186516904,0.8008902484129058,1.0657038609763971,0.9779518751360138,0
2018-06-13,-0.40340000000000004,0.705274678875146,2.130968877980772,0.78116202927266,1.0655903194004719,0.9779518751360138,0
2018-06-14,0.24689999999999998,0.694928509948664,2.133688466422681,0.7765860089870438,1.0720313380680624,0.9779518751360138,0
2018-06-15,-0.1018,0.6791212385289955,2.112341751330361,0.7599641633615134,1.0571255050844246,0.9779518751360138,0
2018-06-18,-0.21280000000000002,0.6615304482192589,2.093139037700452,0.7432042362696618,1.044017457037956,0.9779518751360138,0
2018-06-19,-0.4032,0.6480197528723798,2.082826073920294,0.7311413866708935,1.050256294720484,0.9779518751360138,0
2018-06-20,0.1711,0.6439543656497091,2.0871073379387326,0.7314242918768258,1.0740458227654908,0.9779518751360138,0
2018-06-21,-0.6366,0.6311206941460669,2.065396340169634,0.717182378790463,1.0480990842472864,0.9779518751360138,0
2018-06-22,0.186,0.645765642156248,2.0878639329886766,0.7421337837462834,1.1177655592743947,0.9779518751360138,0
2018-06-25,-1.3820000000000001,0.633118553089143,2.0664972081795745,0.7272363881535361,1.0585277214130957,0.9779518751360138,0
2018-06-26,0.2202,0.7427946711791308,2.146211979215662,0.8800486091142485,1.3808590375921794,0.9779518751360138,0
2018-06-27,-0.8642000000000001,0.7216032851112953,2.123794802439941,0.8550187061920422,1.1173625112737586,0.9779518751360138,0
2018-06-28,0.616,0.7449043224371589,2.1616418758678155,0.8908534252722302,1.2421305019199875,0.9779518751360138,0
2018-06-29,0.0758,0.7433851480039957,2.148530434174039,0.8764336308940465,1.1844911201862174,0.9779518751360138,0
2018-07-02,0.3063,0.7195276596025321,2.122468040365464,0.8501633745349726,1.1201029760696113,0.9779518751360138,0
2018-07-03,-0.496,0.7033780587258389,2.1029581445167875,0.8289993214927296,1.0828958361264485,0.9779518751360138,0
2018-07-05,0.8583999999999999,0.6985035383382653,2.1135661457881665,0.8270845386698074,1.1084220179606683,0.9779518751360138,0
2018-07-06,0.8446,0.7246475584152023,2.1080676788068167,0.8312542877307557,1.1853954684829868,0.9779518751360138,0
2018-07-09,0.8784000000000001,0.7455268140780702,2.1024046449419567,0.8341444586871463,1.1933376418683859,0.9779518751360138,0
2018-07-10,0.3467,0.7667926697210208,2.0977691731002315,0.8388224963229157,1.2209939976101438,0.9779518751360138,0
2018-07-11,-0.7119,0.7476158825463705,2.0800624925158204,0.8195020575193511,1.1249778926716738,0.9779518751360138,0
2018-07-12,0.8711,0.753259582016359,2.107764389228286,0.8405285194598621,1.1919004151354258,0.9779518751360138,0
2018-07-13,0.10790000000000001,0.7726918431365137,2.1027720758500243,0.8440847066483502,1.2319185558712882,0.9779518751360138,0
2018-07-16,-0.10289999999999999,0.7465702325501284,2.0789924686077694,0.8203903607263138,1.101736543371418,0.9779518751360138,0
2018-07-17,0.3966,0.7227210433380682,2.0609499738958545,0.7989551886996973,1.0799412903023942,0.9779518751360138,0
2018-07-18,0.21580000000000002,0.7102015015009655,2.045666702438782,0.7842478271375285,1.104901829440064,0.9779518751360138,0
2018-07-19,-0.3961,0.6919807571769085,2.0263896961245065,0.7664496551683769,1.0746178513778748,0.9779518751360138,0
2018-07-20,-0.0949,0.6826813499614569,2.031958498011509,0.7627428154310825,1.0762984668297175,0.9779518751360138,0
2018-07-23,0.18359999999999999,0.6646596787310486,2.0148244239955844,0.7456342871792738,1.0511723661702679,0.9779518751360138,0
2018-07-24,0.477,0.6500499033533539,1.9957276202588883,0.7304154197238666,1.0559549926014842,0.9779518751360138,0
2018-07-25,0.906,0.6501680232700724,1.9845118641768342,0.7245125695308092,1.088721682157566,0.9779518751360138,0
2018-07-26,-0.3037,0.6892768229661064,1.984343390802408,0.7434967946414462,1.203033969927699,0.9779518751360138,0
2018-07-27,-0.6584,0.6760698641140938,1.9843077170761698,0.7358886861833637,1.081768612042335,0.9779518751360138,0
2018-07-30,-0.5771000000000001,0.6864714850012035,2.0110543225726643,0.7610376650220356,1.14846956106812,0.9779518751360138,0
2018-07-31,0.48729999999999996,0.6891142050363137,2.0307748285607845,0.7739492352853355,1.1391436849230214,0.9779518751360138,0
2018-08-01,-0.1041,0.6853191594441561,2.018706941490318,0.7644972602263941,1.1239974346945816,0.9779518751360138,0
2018-08-02,0.4914,0.6671667829569368,2.002676999527797,0.7474211094015738,1.065599655358428,0.9779518751360138,0
2018-08-03,0.4633,0.6661845918570812,1.9916004357102544,0.7405225367778852,1.1075452978998197,0.9779518751360138,0
2018-08-06,0.3532,0.6635406023503897,1.980173829865956,0.7331614997414564,1.0971885895779268,0.9779518751360138,0
2018-08-07,0.28200000000000003,0.6551895683217441,1.966370231610397,0.7227509441070348,1.0741230470481489,0.9779518751360138,0
2018-08-08,-0.0262,0.6446645124062663,1.9512301047137113,0.711346737577134,1.0592906339621813,0.9779518751360138,0
2018-08-09,-0.1443,0.6297631103838984,1.9315195590023742,0.6975812290552631,1.0422022250024225,0.9779518751360138,0
2018-08-10,-0.7139000000000001,0.6177789774801384,1.9212061000354375,0.6870105306267212,1.0387493552825917,0.9779518751360138,0
2018-08-13,-0.40140000000000003,0.6415083587450408,1.954183560758619,0.7261179506441023,1.125975075345809,0.9779518751360138,0
2018-08-14,0.6369,0.6380872229580239,1.9624380957969323,0.7267670406654492,1.0686623898593979,0.9779518751360138,0
2018-08-15,-0.7631,0.6517925122855798,1.9562447302675705,0.7285742936946348,1.118538434565393,0.9779518751360138,0
2018-08-16,0.7888,0.675248573607207,1.9918654912339424,0.7683581087384678,1.1634352890470532,0.9779518751360138,0
2018-08-17,0.33180000000000004,0.6977712260349557,1.988537894552371,0.7744545163613693,1.1867068416841624,0.9779518751360138,0
2018-08-20,0.2425,0.6848495146007734,1.9739413547318723,0.7599460501220155,1.0980412815099438,0.9779518751360138,0
2018-08-21,0.2066,0.6699023815836472,1.9575858977786946,0.7445839648832295,1.0865657261298094,0.9779518751360138,0
2018-08-22,-0.0398,0.6553752954948038,1.940848829201078,0.7298194796385543,1.0740304596239345,0.9779518751360138,0
2018-08-23,-0.1693,0.6394865152890714,1.9224685673570492,0.7146364794415996,1.0507098042751861,0.9779518751360138,0
2018-08-24,0.618,0.627064274083046,1.9142996467126832,0.7033905196607346,1.0372402364929736,0.9779518751360138,0
2018-08-27,0.7641,0.6406744235573718,1.9091245987808019,0.7066176812170222,1.1006496637441,0.9779518751360138,0
2018-08-28,0.026899999999999997,0.6659133440657476,1.9077546718212948,0.7179967464010208,1.1482691629578843,0.9779518751360138,0
2018-08-29,0.5685,0.6489445650522406,1.8880982973554106,0.7036487179217976,1.052417685189678,0.9779518751360138,0
2018-08-30,-0.44400000000000006,0.6556511861664346,1.8824899066531589,0.704351906353971,1.1133934520644535,0.9779518751360138,0
2018-08-31,0.0134,0.6530563265615162,1.896181119016229,0.7107813966057417,1.0978298817667518,0.9779518751360138,0
2018-09-04,-0.1656,0.6372968536257032,1.876542399297941,0.6970011869139898,1.0551229579532426,0.9779518751360138,0
2018-09-05,-0.2807,0.6250107707517024,1.869498188962632,0.6871532333317965,1.042733788365947,0.9779518751360138,0
2018-09-06,-0.3659,0.6176605722606399,1.8712878145471317,0.6834495333565535,1.0529000606420345,0.9779518751360138,0
2018-09-07,-0.22160000000000002,0.6150710589589602,1.879429996306153,0.6857457532902005,1.0566990626474502,0.9779518751360138,0
2018-09-10,0.1896,0.6066593333275029,1.8764870699417593,0.6791230663986998,1.0381499317054355,0.9779518751360138,0
2018-09-11,0.3733,0.5981860781896416,1.8618089937649178,0.6695931014863268,1.0371347906130621,0.9779518751360138,0
2018-09-12,0.0357,0.5982828761719106,1.8521356787092724,0.6655759230749361,1.058178295562709,0.9779518751360138,0
2018-09-13,0.5268,0.5881196238375291,1.8343746956568188,0.6556518545799522,1.0303780849765778,0.9779518751360138,0
2018-09-14,0.0275,0.5996609739290811,1.8293456212735064,0.6592823522190628,1.0808082156886116,0.9779518751360138,0
2018-09-17,-0.5585,0.5893156057838863,1.8120596846907593,0.6498799731700717,1.0316636226987943,0.9779518751360138,0
2018-09-18,0.5355000000000001,0.6032106885088773,1.8365705460691617,0.674454893339475,1.0895376919593007,0.9779518751360138,0
2018-09-19,0.1252,0.613383772942566,1.8316928172426428,0.6765476955909236,1.0880145550037463,0.9779518751360138,0
2018-09-20,0.781,0.6027156025706742,1.8167582689001718,0.6663304847770609,1.043463329207117,0.9779518751360138,0
2018-09-21,-0.0369,0.6357484920224107,1.8186036972702693,0.6835971401517801,1.1499016994943525,0.9779518751360138,0
2018-09-24,-0.3522,0.6217777049314122,1.8036972296549831,0.6722171353038436,1.0530371475403895,0.9779518751360138,0
2018-09-25,-0.13060000000000002,0.6180128398005975,1.8128422147245682,0.6746593758862898,1.0685402790723428,0.9779518751360138,0
2018-09-26,-0.3295,0.6069658676122833,1.80508967780606,0.6656931298270495,1.0430887140123797,0.9779518751360138,0
2018-09-27,0.27590000000000003,0.6037794044597051,1.8124829472808721,0.667190490312791,1.059671695337759,0.9779518751360138,0
2018-09-28,-0.0007,0.5985770265725663,1.8018582149533957,0.6605352303263037,1.0365515455104006,0.9779518751360138,0
2018-10-01,0.3634,0.5882877977942401,1.7847536898508571,0.6509891601453771,1.0235761310718416,0.9779518751360138,0
2018-10-02,-0.0397,0.5890313023787902,1.7771204371749938,0.6484153592712683,1.0452264476657678,0.9779518751360138,0
2018-10-03,0.07110000000000001,0.5798602178025646,1.7636386240163309,0.6401012337902356,1.021736119112954,0.9779518751360138,0
2018-10-04,-0.8203,0.5719299121177698,1.7493574142430812,0.6325904281006681,1.0193136137617314,0.9779518751360138,0
2018-10-05,-0.5543,0.6147131471830961,1.7957834007156583,0.6967561868594427,1.1467362884726375,0.9779518751360138,0
2018-10-08,-0.0395,0.6248046679704001,1.8204646555476738,0.7148760456953375,1.098976021257971,0.9779518751360138,0
2018-10-09,-0.1419,0.6119447518408917,1.8056966007750617,0.7009080725836198,1.0447986538563305,0.9779518751360138,0
2018-10-10,-3.3416,0.6017525304659764,1.7989992530874421,0.6899815979911197,1.0482983663060819,0.9779518751360138,0
2018-10-11,-2.0788,1.1544628299780186,2.0482912125400787,1.4222723121767238,2.404383755206311,0.9779518751360138,0
2018-10-12,1.4106,1.2588939374579282,2.183637479528289,1.5673802044050622,1.9094722979923011,0.9779518751360138,0
2018-10-15,-0.5922000000000001,1.2654760277969221,2.1896266462957374,1.5367208213659211,1.7178056612143295,0.9779518751360138,0
2018-10-16,2.1268,1.2131436008559808,2.204608369396011,1.4851156920295399,1.5488235919884485,0.9779518751360138,0
2018-10-17,-0.025300000000000003,1.3133700131968744,2.2279140032190994,1.5124546795907385,2.0432010147804838,0.9779518751360138,0
2018-10-18,-1.4496,1.2448527199432322,2.1992255549147406,1.4456720102461396,1.3851697312964935,0.9779518751360138,0
2018-10-19,-0.0361,1.2570972606304678,2.2795725154777577,1.4853515186860602,1.5933869119896773,0.9779518751360138,0
2018-10-22,-0.43090000000000006,1.1926168466372489,2.2499434260036484,1.4201885003869978,1.2978504734752767,0.9779518751360138,0
2018-10-23,-0.5527,1.139941758329183,2.2507417771947718,1.3683373191370267,1.317118630875746,0.9779518751360138,0
2018-10-24,-3.1350999999999996,1.0962735000960742,2.26066966436352,1.3262691447151962,1.2355992293620128,0.9779518751360138,0
2018-10-25,1.8454000000000002,1.3980285741241658,2.473334264295732,1.7292312881092577,2.355127893448676,0.9779518751360138,0
2018-10-26,-1.7479000000000002,1.4323572337443515,2.48014725549782,1.7107476550248972,1.846777925198371,0.9779518751360138,0
2018-10-29,-0.6581,1.4513304417731787,2.5733730087148885,1.7586426894712435,1.8710062148747664,0.9779518751360138,0
2018-10-30,1.5545,1.3869512915978808,2.5797755496567687,1.6956667686436409,1.6128728009672677,0.9779518751360138,0
2018-10-31,1.0793000000000001,1.3918986411782157,2.5754436785612844,1.6624849270982618,1.8564385449833773,0.9779518751360138,0
2018-11-01,1.0502,1.3561968183846336,2.5594372150886446,1.6088736853839103,1.580759606455074,0.9779518751360138,0
2018-11-02,-0.6336999999999999,1.3218969539643064,2.5432910687911683,1.5578552535275887,1.5329613655275203,0.9779518751360138,0
2018-11-05,0.5585,1.2667891576666122,2.548962303631711,1.5071672087143946,1.3961556171501799,0.9779518751360138,0
2018-11-06,0.624,1.2129429900511501,2.521009722596465,1.4471433021979296,1.380938703672252,0.9779518751360138,0
2018-11-07,2.0987,1.1663898637209742,2.4956856153506433,1.3925784107049335,1.3465868467722384,0.9779518751360138,0
2018-11-08,-0.2512,1.2714211335744408,2.5080477812643847,1.4285413451980005,1.8593044758188477,0.9779518751360138,0
2018-11-09,-0.9242,1.2081689429613662,2.4863992385317,1.3698913262083545,1.3695070604418218,0.9779518751360138,0
2018-11-12,-1.9897999999999998,1.1794981216220872,2.5160889755309968,1.356330755101269,1.4409884823967192,0.9779518751360138,0
2018-11-13,-0.1483,1.2666421921951647,2.6268175439405628,1.4970247418412974,1.8380628661174785,0.9779518751360138,0
2018-11-14,-0.7596,1.202235646551361,2.593221641681971,1.4321887030315825,1.3995339281346486,0.9779518751360138,0
2018-11-15,1.0538,1.1637070462397596,2.606532902539025,1.3992632496985478,1.3876436509060963,0.9779518751360138,0
2018-11-16,0.2221,1.1493130704924943,2.58875483463981,1.3637757332992948,1.4632144210265288,0.9779518751360138,0
2018-11-19,-1.6783,1.0946007264583644,2.5510562535602888,1.3068918229284354,1.3121685032037615,0.9779518751360138,0
2018-11-20,-1.8318,1.154876358438444,2.6361719424076107,1.4009343469014781,1.6214067247609405,0.9779518751360138,0
2018-11-21,0.3039,1.224986763111336,2.729902250754675,1.5057339805125693,1.7467374361649204,0.9779518751360138,0
2018-11-23,-0.6576000000000001,1.166261423432301,2.6890090135087488,1.4412367457284687,1.3707598795558615,0.9779518751360138,0
2018-11-26,1.5413,1.1253664051698193,2.6910724103885735,1.4003924501685128,1.3994991046085026,0.9779518751360138,0
2018-11-27,0.3256,1.1640628182381187,2.682284350140611,1.3923491519783595,1.6443085759370109,0.9779518751360138,0
2018-11-28,2.2714000000000003,1.1104916292478324,2.6436996727082294,1.3350071809125796,1.3091060643049517,0.9779518751360138,0
2018-11-29,-0.2185,1.253352676785541,2.6549459193749194,1.3945199675709634,1.9004369593069905,0.9779518751360138,0
2018-11-30,0.8138,1.190859366105884,2.62551591879625,1.3371656470061934,1.3476274806488622,0.9779518751360138,0
2018-12-03,1.0881999999999998,1.1566110372882483,2.6010884649004224,1.29617039919716,1.4238794386464046,0.9779518751360138,0
